program,sw_time
9966.c,97298.77710342407
9967.c,99285.1972579956
9968.c,99111.18745803833
9969.c,98664.64138031006
9970.c,99166.16678237915
9971.c,98727.36930847168
9972.c,98605.4539680481
9973.c,98428.213596344
9974.c,98597.34773635864
9975.c,98787.8680229187
9976.c,106778.20444107056
9977.c,102765.53630828857
9978.c,102690.1125907898
9979.c,106009.79328155518
9980.c,107391.04747772217
9981.c,108585.20269393921
9982.c,106902.55165100098
9983.c,108380.53226470947
9984.c,108873.84414672852
9985.c,107236.1707687378
9986.c,106563.84229660034
9987.c,103660.79807281494
9988.c,102612.14971542358
9989.c,102126.90830230713
9990.c,98075.30641555786
9991.c,99448.46630096436
9992.c,98643.49365234375
9993.c,98974.16830062866
9994.c,90174.47233200073
9995.c,98693.82381439209
9997.c,102825.18863677979
9998.c,97546.05293273926
9999.c,99399.3878364563
10000.c,98932.1231842041
10001.c,98421.77629470825
10003.c,98307.18040466309
10004.c,113377.2611618042
10005.c,96919.58427429199
10008.c,100105.02338409424
10009.c,98405.51614761353
10010.c,100395.48873901367
10011.c,100225.84199905396
10012.c,101617.5627708435
10013.c,103496.33693695068
10014.c,102749.33576583862
10015.c,102340.37637710571
10016.c,102316.02191925049
10017.c,102512.3119354248
10018.c,103154.25395965576
10019.c,102625.29850006104
10020.c,101988.30366134644
10021.c,102724.9813079834
10022.c,101882.44581222534
10023.c,102201.87902450562
10024.c,101468.43194961548
10025.c,102231.4190864563
10026.c,102008.93878936768
10027.c,105566.54930114746
10028.c,104936.98120117188
10029.c,102401.05390548706
10030.c,107789.18266296387
10031.c,102289.35480117798
10032.c,103055.38177490234
10033.c,99623.44169616699
10034.c,102023.04124832153
10035.c,103214.47849273682
10037.c,98511.42168045044
10038.c,99133.28886032104
10039.c,96855.93843460083
10040.c,98124.19414520264
10041.c,99673.97451400757
10042.c,103604.72202301025
10044.c,100785.93492507935
10045.c,102732.4914932251
10046.c,103188.96770477295
10047.c,103297.4362373352
10048.c,101438.45081329346
10049.c,102941.03622436523
10050.c,103224.70664978027
10051.c,103507.59029388428
10052.c,103545.6657409668
10053.c,104827.63051986694
10054.c,102850.18682479858
10055.c,102317.77429580688
10056.c,102162.89758682251
10057.c,103172.43337631226
10058.c,105003.76224517822
10059.c,104510.20002365112
10060.c,100692.99936294556
10061.c,102713.21535110474
10062.c,100530.00450134277
10063.c,101433.44402313232
10064.c,100977.43272781372
10065.c,102195.77550888062
10066.c,102650.51126480103
10067.c,100946.08068466187
10068.c,96542.27495193481
10069.c,98567.61693954468
10070.c,97100.63934326172
10071.c,98452.27003097534
10072.c,99160.67123413086
10073.c,96101.3674736023
10074.c,97915.48252105713
10075.c,98484.206199646
10076.c,98056.57863616943
10077.c,98828.86409759521
10078.c,97572.42202758789
10079.c,100574.49340820312
10080.c,98702.71682739258
10081.c,102390.89727401733
10082.c,101343.44100952148
10083.c,103041.63694381714
10084.c,103307.83128738403
10085.c,103914.59465026855
10086.c,102023.26774597168
10087.c,102365.83948135376
10088.c,106257.43865966797
10089.c,106475.65126419067
10090.c,105422.842502594
10091.c,107452.05879211426
10092.c,106260.12086868286
10093.c,108617.24615097046
10094.c,102830.56497573853
10095.c,102171.99325561523
10096.c,100661.28969192505
10097.c,99026.17931365967
10098.c,101357.53154754639
10099.c,96092.52214431763
10100.c,97630.04779815674
10101.c,97741.86611175537
10102.c,98549.07989501953
10103.c,99580.53827285767
10104.c,98973.82259368896
10105.c,98294.62766647339
10106.c,97975.56400299072
10107.c,97191.78676605225
10108.c,98454.11777496338
10109.c,103792.01173782349
10110.c,102266.21627807617
10111.c,102298.39086532593
10112.c,103185.54639816284
10114.c,102632.62987136841
10115.c,103435.24217605591
10116.c,108450.86574554443
10117.c,107502.281665802
10118.c,103778.2073020935
10119.c,108176.04064941406
10121.c,108109.06887054443
10122.c,105848.05011749268
10123.c,109714.53189849854
10124.c,102545.83358764648
10125.c,99504.29201126099
10126.c,99164.48593139648
10127.c,101212.43000030518
10128.c,98982.10763931274
10129.c,98927.0567893982
10130.c,98967.43297576904
10131.c,97584.02109146118
10132.c,98451.78127288818
10133.c,99249.88746643066
10134.c,98560.34517288208
10135.c,98765.58780670166
10136.c,100578.12929153442
10137.c,98608.72030258179
10138.c,98781.78834915161
10139.c,98618.36433410645
10140.c,100633.26358795166
10141.c,96993.21985244751
10142.c,98196.50650024414
10143.c,100940.03677368164
10144.c,103426.80215835571
10146.c,102675.96244812012
10147.c,104032.33766555786
10148.c,103884.14859771729
10149.c,111600.93545913696
10150.c,105690.30046463013
10151.c,105278.93304824829
10153.c,108432.74593353271
10154.c,108765.45906066895
10155.c,108323.90785217285
10156.c,105335.27135848999
10157.c,102355.74245452881
10158.c,102248.51369857788
10159.c,111074.41186904907
10160.c,99520.31373977661
10161.c,97143.0778503418
10162.c,99155.09223937988
10163.c,98755.2285194397
10164.c,95349.39527511597
10165.c,95748.81792068481
10166.c,92230.83257675171
10167.c,92990.19575119019
10168.c,94196.47455215454
10169.c,96921.26512527466
10170.c,100914.40677642822
10171.c,103724.76577758789
10172.c,102445.19710540771
10173.c,101571.42877578735
10174.c,101632.83348083496
10175.c,105062.91389465332
10176.c,106359.54141616821
10177.c,108705.1272392273
10178.c,105737.90073394775
10179.c,106093.71662139893
10180.c,108187.25824356079
10181.c,108958.4231376648
10182.c,104172.53971099854
10183.c,101822.6146697998
10184.c,102942.70515441895
10185.c,102138.84115219116
10186.c,100037.7893447876
10187.c,97464.52569961548
10188.c,101160.21633148193
10189.c,97654.3664932251
10190.c,98839.86711502075
10191.c,98851.52578353882
10192.c,98376.16682052612
10193.c,98597.51462936401
10194.c,98934.74578857422
10195.c,99125.3137588501
10196.c,98050.42743682861
10197.c,99285.5429649353
10198.c,98443.1266784668
10199.c,101798.72512817383
10200.c,100046.32472991943
10201.c,101854.8846244812
10202.c,100697.02863693237
10203.c,103749.34673309326
10204.c,100071.4898109436
10206.c,103311.9797706604
10207.c,102420.59230804443
10209.c,101781.22520446777
10212.c,104600.82292556763
10213.c,102240.84854125977
10214.c,103680.59873580933
10215.c,102788.71059417725
10216.c,103394.0076828003
10217.c,102064.7406578064
10218.c,104153.93114089966
10219.c,105241.17946624756
10220.c,104705.61981201172
10221.c,103489.17245864868
10222.c,102270.56741714478
10223.c,101697.14689254761
10224.c,100445.93811035156
10225.c,102420.93801498413
10226.c,102106.35662078857
10227.c,104502.33221054077
10228.c,102462.92352676392
10229.c,104460.79969406128
10230.c,103134.21487808228
10231.c,98896.42000198364
10232.c,98720.0140953064
10234.c,99500.17929077148
10235.c,100122.5471496582
10236.c,108804.46434020996
10237.c,97262.39442825317
10239.c,101393.33009719849
10240.c,108023.21434020996
10241.c,103160.96544265747
10242.c,100514.28079605103
10243.c,100191.15209579468
10244.c,98615.70596694946
10245.c,98960.08968353271
10246.c,101685.08291244507
10247.c,107352.80513763428
10248.c,102091.71772003174
10249.c,104005.47981262207
10250.c,100645.00570297241
10251.c,102121.40083312988
10252.c,102459.44261550903
10254.c,102141.7498588562
10255.c,102695.38164138794
10256.c,101131.09350204468
10257.c,101590.40689468384
10258.c,102180.26638031006
10259.c,98737.16831207275
10260.c,102216.31526947021
10261.c,101659.08336639404
10262.c,105005.80072402954
10263.c,103416.02563858032
10264.c,103454.87594604492
10265.c,102534.21068191528
10266.c,103049.55244064331
10267.c,101899.15895462036
10268.c,92727.23197937012
10269.c,102112.28132247925
10270.c,100165.89164733887
10271.c,104075.58679580688
10272.c,98490.29779434204
10273.c,99364.76945877075
10274.c,94875.2760887146
10275.c,100064.5399093628
10276.c,97181.43939971924
10277.c,98701.39360427856
10278.c,100891.67356491089
10279.c,93350.01707077026
10280.c,101074.05185699463
10281.c,98461.81869506836
10282.c,99490.09418487549
10283.c,103646.42143249512
10284.c,104122.19762802124
10285.c,102672.77956008911
10286.c,102493.92986297607
10287.c,105054.33082580566
10288.c,106941.46156311035
10289.c,108024.03688430786
10290.c,105812.10851669312
10291.c,104995.33414840698
10292.c,107881.80828094482
10293.c,108354.29430007935
10294.c,104513.88359069824
10295.c,102753.9849281311
10296.c,104319.1909790039
10297.c,99173.05707931519
10298.c,99015.06900787354
10299.c,98719.322681427
10300.c,101637.39919662476
10301.c,100982.28454589844
10302.c,100810.95695495605
10303.c,101295.94802856445
10304.c,100872.24245071411
10305.c,99699.35417175293
10306.c,99400.75874328613
10307.c,98554.56352233887
10308.c,98584.66386795044
10309.c,97645.27082443237
10310.c,104173.89869689941
10311.c,99565.56558609009
10312.c,104808.39014053345
10313.c,101624.33385848999
10314.c,102338.49287033081
10315.c,96329.23603057861
10317.c,103787.89901733398
10318.c,105856.40668869019
10319.c,108048.77281188965
10320.c,108725.78620910645
10321.c,106916.70179367065
10322.c,107767.3077583313
10323.c,109414.48211669922
10324.c,107241.22524261475
10325.c,103952.27670669556
10326.c,102389.19258117676
10328.c,99665.27223587036
10329.c,98787.74881362915
10332.c,97306.0131072998
10333.c,98843.33610534668
10334.c,101123.36874008179
10335.c,98420.47691345215
10336.c,100369.10772323608
10337.c,99309.01527404785
10338.c,100318.14575195312
10339.c,99209.03444290161
10340.c,98707.34214782715
10341.c,98833.28676223755
10342.c,99843.20402145386
10343.c,99540.15016555786
10344.c,100018.77546310425
10345.c,102780.90238571167
10346.c,102218.1510925293
10347.c,116043.13850402832
10348.c,100193.6674118042
10349.c,104572.85642623901
10350.c,102391.46947860718
10351.c,105167.1028137207
10352.c,101660.20393371582
10353.c,101792.21630096436
10354.c,104742.13361740112
10355.c,102607.39326477051
10356.c,103220.59392929077
10357.c,104877.8772354126
10358.c,101897.75228500366
10359.c,100838.55390548706
10360.c,101980.40008544922
10361.c,102498.8055229187
10362.c,103318.50051879883
10363.c,101018.04733276367
10364.c,101603.50799560547
10365.c,102414.95370864868
10366.c,101795.17269134521
10367.c,102501.04665756226
10368.c,103490.24534225464
10369.c,99807.14321136475
10370.c,99272.17960357666
10371.c,102120.12529373169
10372.c,98861.74201965332
10373.c,98311.80572509766
10375.c,101110.98289489746
10376.c,96481.52589797974
10377.c,98545.01485824585
10378.c,98911.86952590942
10379.c,98099.60126876831
10380.c,98542.88101196289
10381.c,99487.07818984985
10382.c,101105.65423965454
10383.c,102617.1088218689
10384.c,102173.79331588745
10385.c,100775.70676803589
10386.c,104615.80753326416
10387.c,101172.5664138794
10388.c,101728.66582870483
10389.c,102595.23391723633
10390.c,103393.36395263672
10391.c,102295.12453079224
10392.c,103436.32698059082
10393.c,102210.15214920044
10394.c,103271.11482620239
10395.c,102703.79781723022
10396.c,103006.87551498413
10397.c,101894.74821090698
10398.c,104231.32181167603
10399.c,102516.88957214355
10400.c,103929.81767654419
10401.c,106771.21877670288
10402.c,104203.8083076477
10403.c,102285.93349456787
10404.c,104237.56837844849
10405.c,102455.9497833252
10406.c,101594.5315361023
10407.c,101883.07762145996
10408.c,101356.7328453064
10409.c,101885.21146774292
10410.c,99506.3304901123
10411.c,101351.40419006348
10412.c,103142.30918884277
10413.c,98852.18143463135
10414.c,96159.07669067383
10415.c,98974.62129592896
10416.c,100915.82536697388
10417.c,98883.06856155396
10418.c,100257.55167007446
10419.c,99944.007396698
10420.c,99933.77923965454
10421.c,101328.63521575928
10422.c,102772.14050292969
10423.c,102875.24461746216
10424.c,102713.53721618652
10425.c,103836.95363998413
10426.c,104172.67084121704
10427.c,105646.41952514648
10428.c,105547.36852645874
10429.c,107553.49397659302
10430.c,105191.45727157593
10431.c,104605.61513900757
10432.c,101967.9307937622
10433.c,105521.05903625488
10434.c,100202.72731781006
10435.c,104239.59493637085
10436.c,100945.38927078247
10437.c,99589.62202072144
10438.c,99501.38330459595
10439.c,101028.6808013916
10440.c,96584.79690551758
10441.c,98696.02918624878
10442.c,98479.21133041382
10443.c,98755.64575195312
10444.c,98320.66297531128
10445.c,99558.85410308838
10446.c,103380.50127029419
10447.c,97166.4547920227
10448.c,99676.63288116455
10449.c,97561.34748458862
10450.c,103674.72171783447
10451.c,101822.23320007324
10452.c,107998.04925918579
10453.c,104155.69543838501
10454.c,101856.32705688477
10455.c,104310.3575706482
10456.c,107777.50015258789
10457.c,108557.9514503479
10458.c,106103.3844947815
10460.c,107634.1986656189
10461.c,108390.62929153442
10462.c,108404.32643890381
10463.c,105093.33610534668
10464.c,104921.82970046997
10465.c,100234.28201675415
10466.c,98705.69705963135
10467.c,101943.40944290161
10468.c,98422.39618301392
10469.c,98385.53667068481
10470.c,98040.56882858276
10472.c,98631.5369606018
10473.c,99343.49060058594
10474.c,99053.46632003784
10475.c,97181.83279037476
10476.c,101668.95389556885
10477.c,99638.87929916382
10478.c,98824.143409729
10479.c,101126.67083740234
10480.c,100248.31295013428
10481.c,102769.50597763062
10482.c,107659.23261642456
10483.c,105264.31798934937
10484.c,101444.0655708313
10485.c,104226.82762145996
10486.c,104781.34155273438
10487.c,104429.36420440674
10488.c,101561.40327453613
10489.c,98713.79137039185
10490.c,101952.98194885254
10491.c,103779.87623214722
10492.c,103009.5100402832
10493.c,102592.74244308472
10494.c,101855.14688491821
10495.c,101877.68936157227
10496.c,105516.54100418091
10497.c,118009.04273986816
10498.c,102194.76222991943
10499.c,101651.29899978638
10500.c,102967.92984008789
10501.c,102816.76054000854
10502.c,100222.93329238892
10503.c,102569.46086883545
10504.c,93478.88231277466
10505.c,98354.95948791504
10506.c,98659.84916687012
10507.c,102564.20373916626
10508.c,99127.4356842041
10509.c,98325.95586776733
10510.c,99292.77896881104
10511.c,98274.26671981812
10512.c,99078.09495925903
10513.c,99723.70862960815
10514.c,98797.70278930664
10515.c,101250.31471252441
10516.c,99004.4116973877
10517.c,98557.87754058838
10518.c,98401.84450149536
10519.c,97199.24926757812
10520.c,101449.6922492981
10521.c,102177.63185501099
10522.c,101931.92958831787
10523.c,104395.52068710327
10524.c,102010.21432876587
10525.c,102074.63502883911
10526.c,101767.49229431152
10527.c,104725.98075866699
10528.c,102069.17524337769
10529.c,101386.22522354126
10530.c,102198.60076904297
10531.c,101970.76797485352
10532.c,101470.98302841187
10534.c,107338.77420425415
10535.c,102549.55291748047
10536.c,101789.21222686768
10537.c,102424.57389831543
10539.c,104025.5069732666
10540.c,102210.31904220581
10541.c,101977.45561599731
10542.c,102335.50071716309
10543.c,98393.40448379517
10544.c,101936.42377853394
10545.c,100668.62106323242
10546.c,101128.02982330322
10547.c,96020.75815200806
10548.c,100651.91984176636
10549.c,99140.15531539917
10550.c,98069.17905807495
10551.c,100432.50322341919
10552.c,97429.56161499023
10554.c,95759.117603302
10555.c,101139.83154296875
10556.c,98603.76119613647
10557.c,98933.8755607605
10558.c,98454.96416091919
10559.c,105918.90811920166
10560.c,103568.9115524292
10561.c,102947.31855392456
10562.c,104345.64352035522
10563.c,99415.05193710327
10564.c,101552.54602432251
10565.c,102047.80101776123
10566.c,101728.2485961914
10567.c,101721.84705734253
10568.c,102389.93167877197
10569.c,101540.1840209961
10570.c,102862.87069320679
10571.c,105467.77248382568
10572.c,102825.67739486694
10573.c,104871.60682678223
10574.c,102086.6870880127
10575.c,102070.40309906006
10576.c,103891.42036437988
10577.c,104663.99192810059
10578.c,102282.14263916016
10579.c,102133.33368301392
10580.c,101744.63987350464
10581.c,101420.25947570801
10582.c,104252.62451171875
10583.c,101356.17256164551
10584.c,100349.98655319214
10585.c,93769.4787979126
10586.c,75391.26873016357
10587.c,72626.81722640991
10588.c,72861.51647567749
10590.c,32774406.218528748
10591.c,84539.9260520935
10592.c,66188.7526512146
10593.c,66913.92660140991
10594.c,64734.17282104492
10595.c,63184.69047546387
10596.c,68135.21385192871
10597.c,63402.52161026001
10598.c,63474.58362579346
10599.c,64549.720287323
10600.c,63898.47993850709
10601.c,64014.06526565552
10602.c,66881.69240951538
10603.c,62654.10184860229
10605.c,62623.90613555908
10606.c,63758.790493011475
